id,nombre,direccion,correo,salario,nHoras,fehcaIngreso
4705,israel alzate,calle 10 #50-347 medellin,juangalleo@sura.com,5775485,45,2005-10-20
4912,mauro yepes,calle 40#30-30,andres@sura.com.co,4188876,46,-
4122,israel alzate,carrera50#26-29,juangalleo@sura.com,4099491,46,2020-07-23
4022,camila builes,carrera50#26-29,cindy@sura.com.co,9490524,46,nan
3764,israel alzate,calle 40#30-30,juangalleo@sura.com,7676814,45,-
3017,israel alzate,carrera50#26-29,isra@sura.com,5631708,46,sin
2568,andres gallego,calle 40#30-30,cindy@sura.com.co,5400220,42,sin
3653,andres gallego,carrera 19#59-10,isra@sura.com,4774009,43,2020-07-23
3428,israel alzate,carrera 20#20-20,cindy@sura.com.co,3788052,42,2020-07-23
653,mauro yepes,carrera50#26-29,cindy@sura.com.co,9320442,46,sin
3896,camila builes,calle 40#30-30,cindy@sura.com.co,8152741,45,2005-10-20
1499,andres gallego,carrera 20#20-20,cindy@sura.com.co,9529019,43,2020-07-23
1041,mauro yepes,carrera50#26-29,juangalleo@sura.com,8464019,42,2010-03-15
3668,santiago posada,carrera50#26-29,isra@sura.com,3126019,42,1999-05-10
2446,andres gallego,calle 10 #50-347 medellin,andres@sura.com.co,4944028,45,2020-07-23
2884,mauro yepes,carrera 19#59-10,cindy@sura.com.co,8327920,43,nan
1464,santiago posada,carrera 20#20-20,juangalleo@sura.com,2363408,44,nan
1356,andres gallego,carrera 19#59-10,andres@sura.com.co,2927124,46,1999-05-10
3762,israel alzate,carrera50#26-29,cindy@sura.com.co,7150740,46,sin
3538,andres gallego,carrera 19#59-10,juangalleo@sura.com,5696554,46,2020-07-23
3929,israel alzate,carrera 20#20-20,isra@sura.com,6569166,42,1999-05-10
1214,santiago posada,calle 40#30-30,andres@sura.com.co,7958600,43,nan
4978,israel alzate,carrera50#26-29,andres@sura.com.co,5086295,45,2010-03-15
863,israel alzate,carrera 19#59-10,juangalleo@sura.com,9635201,42,2010-03-15
4748,camila builes,carrera50#26-29,juangalleo@sura.com,8739845,43,sin
3065,israel alzate,carrera 19#59-10,cindy@sura.com.co,5954012,45,2020-07-23
3365,israel alzate,carrera 20#20-20,andres@sura.com.co,6813458,42,2005-10-20
4830,andres gallego,carrera 20#20-20,cindy@sura.com.co,8528129,45,sin
2960,santiago posada,carrera 20#20-20,isra@sura.com,5818271,46,2010-03-15
3766,andres gallego,carrera 20#20-20,andres@sura.com.co,7131195,45,sin
3564,camila builes,calle 10 #50-347 medellin,andres@sura.com.co,8070078,43,1999-05-10
3682,mauro yepes,calle 40#30-30,cindy@sura.com.co,8782142,46,sin
1149,camila builes,carrera50#26-29,isra@sura.com,5592932,42,sin
1630,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,8263342,46,-
2994,israel alzate,calle 40#30-30,cindy@sura.com.co,6573458,42,1999-05-10
978,mauro yepes,calle 10 #50-347 medellin,cindy@sura.com.co,9956839,43,2020-07-23
1185,mauro yepes,calle 40#30-30,isra@sura.com,4924614,43,2005-10-20
3154,andres gallego,carrera 20#20-20,isra@sura.com,4556484,42,1999-05-10
1911,santiago posada,carrera 19#59-10,andres@sura.com.co,3096975,42,2020-07-23
3696,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,2574086,46,sin
2026,andres gallego,carrera50#26-29,juangalleo@sura.com,8315921,44,2020-07-23
1968,andres gallego,calle 40#30-30,cindy@sura.com.co,9683371,45,2020-07-23
3293,andres gallego,carrera 20#20-20,juangalleo@sura.com,8091246,45,-
2983,santiago posada,calle 40#30-30,andres@sura.com.co,5156918,43,sin
1187,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,5370425,46,nan
3368,andres gallego,carrera 19#59-10,juangalleo@sura.com,3340949,44,1999-05-10
3766,camila builes,calle 40#30-30,andres@sura.com.co,8614139,45,2005-10-20
4063,israel alzate,carrera50#26-29,juangalleo@sura.com,4500887,43,2020-07-23
4748,mauro yepes,carrera50#26-29,isra@sura.com,8918987,44,2010-03-15
846,camila builes,carrera 19#59-10,isra@sura.com,8800047,46,-
4879,israel alzate,carrera50#26-29,isra@sura.com,4202481,46,2020-07-23
738,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,3653827,44,1999-05-10
3154,mauro yepes,calle 40#30-30,isra@sura.com,3468472,46,1999-05-10
4249,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,2431485,44,2010-03-15
4404,santiago posada,carrera50#26-29,isra@sura.com,7045776,46,2010-03-15
312,santiago posada,carrera 20#20-20,andres@sura.com.co,3016042,46,2010-03-15
1455,santiago posada,carrera50#26-29,isra@sura.com,4172923,44,sin
818,andres gallego,calle 40#30-30,andres@sura.com.co,8947414,42,sin
2221,santiago posada,carrera 20#20-20,andres@sura.com.co,8485962,46,-
2393,santiago posada,carrera50#26-29,isra@sura.com,9565053,42,2005-10-20
1627,israel alzate,carrera50#26-29,isra@sura.com,9715140,43,nan
3173,mauro yepes,carrera 20#20-20,juangalleo@sura.com,5942608,44,sin
2754,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,3055968,43,-
785,israel alzate,carrera 20#20-20,andres@sura.com.co,8382392,43,nan
2922,israel alzate,carrera 19#59-10,juangalleo@sura.com,9336552,42,2010-03-15
4627,camila builes,carrera 20#20-20,isra@sura.com,4358570,45,nan
4908,andres gallego,carrera 19#59-10,isra@sura.com,6069143,44,2010-03-15
302,camila builes,calle 40#30-30,cindy@sura.com.co,8024690,43,2020-07-23
894,andres gallego,calle 40#30-30,andres@sura.com.co,4933731,45,2010-03-15
1263,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,8081613,45,1999-05-10
3441,mauro yepes,carrera50#26-29,cindy@sura.com.co,4038357,46,1999-05-10
1324,camila builes,carrera 19#59-10,juangalleo@sura.com,4725019,46,sin
1551,israel alzate,calle 10 #50-347 medellin,isra@sura.com,4776574,44,sin
4103,andres gallego,carrera 20#20-20,juangalleo@sura.com,5982695,44,2005-10-20
4967,santiago posada,carrera 19#59-10,cindy@sura.com.co,9409819,45,2010-03-15
4500,andres gallego,carrera50#26-29,juangalleo@sura.com,6075834,45,sin
1671,israel alzate,carrera 20#20-20,cindy@sura.com.co,4903205,46,1999-05-10
4762,andres gallego,carrera 19#59-10,andres@sura.com.co,2945288,45,2020-07-23
3695,camila builes,carrera 20#20-20,cindy@sura.com.co,7440544,43,2020-07-23
1899,mauro yepes,carrera 20#20-20,cindy@sura.com.co,7514656,43,2020-07-23
947,camila builes,carrera 20#20-20,juangalleo@sura.com,9006265,46,-
1183,santiago posada,carrera 20#20-20,cindy@sura.com.co,5118091,43,nan
503,israel alzate,carrera50#26-29,cindy@sura.com.co,2364956,42,2010-03-15
4077,israel alzate,calle 10 #50-347 medellin,juangalleo@sura.com,4415001,42,1999-05-10
988,camila builes,carrera50#26-29,cindy@sura.com.co,3446318,44,2010-03-15
1901,mauro yepes,carrera 20#20-20,andres@sura.com.co,6431567,42,1999-05-10
1800,santiago posada,carrera 19#59-10,juangalleo@sura.com,6475741,46,nan
4368,camila builes,calle 40#30-30,juangalleo@sura.com,5757479,43,1999-05-10
2270,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,7736316,44,sin
891,mauro yepes,carrera 19#59-10,andres@sura.com.co,7190601,46,-
4794,andres gallego,carrera 19#59-10,juangalleo@sura.com,7088319,42,2005-10-20
939,santiago posada,carrera50#26-29,juangalleo@sura.com,9466357,46,-
4805,santiago posada,carrera 20#20-20,juangalleo@sura.com,6670023,46,2020-07-23
718,andres gallego,carrera50#26-29,andres@sura.com.co,4289744,45,2010-03-15
3023,mauro yepes,carrera 20#20-20,cindy@sura.com.co,2937072,42,2020-07-23
474,israel alzate,carrera 20#20-20,andres@sura.com.co,3706588,43,-
910,israel alzate,carrera50#26-29,juangalleo@sura.com,9236591,42,sin
4938,israel alzate,calle 40#30-30,isra@sura.com,9975179,43,2020-07-23
2036,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,7242814,43,2005-10-20
4159,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,8036799,44,2020-07-23
2952,santiago posada,carrera 19#59-10,andres@sura.com.co,9197531,46,nan
3960,santiago posada,carrera 19#59-10,juangalleo@sura.com,6114269,45,sin
2127,santiago posada,carrera50#26-29,andres@sura.com.co,5842920,44,2020-07-23
833,santiago posada,calle 40#30-30,juangalleo@sura.com,7686939,46,2010-03-15
4679,santiago posada,carrera 19#59-10,isra@sura.com,4651217,45,2005-10-20
1105,santiago posada,calle 40#30-30,andres@sura.com.co,6827580,42,1999-05-10
4982,camila builes,carrera 19#59-10,andres@sura.com.co,9180951,45,2020-07-23
1660,israel alzate,carrera50#26-29,isra@sura.com,3434005,46,2010-03-15
2068,andres gallego,calle 10 #50-347 medellin,isra@sura.com,5240106,44,1999-05-10
1180,andres gallego,carrera 20#20-20,juangalleo@sura.com,7646192,46,1999-05-10
4559,andres gallego,calle 40#30-30,andres@sura.com.co,3113170,45,2005-10-20
4827,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,4327413,45,2020-07-23
836,camila builes,carrera 19#59-10,juangalleo@sura.com,2674109,45,-
1982,israel alzate,carrera 20#20-20,cindy@sura.com.co,5496247,46,2010-03-15
4381,andres gallego,calle 40#30-30,cindy@sura.com.co,7990664,45,sin
4461,santiago posada,carrera50#26-29,isra@sura.com,2722494,43,-
1020,andres gallego,calle 40#30-30,cindy@sura.com.co,3845091,45,nan
2682,andres gallego,carrera 20#20-20,andres@sura.com.co,4556875,42,2020-07-23
838,santiago posada,carrera 19#59-10,andres@sura.com.co,6619851,44,-
1090,santiago posada,carrera 19#59-10,juangalleo@sura.com,4123327,43,2020-07-23
1097,camila builes,calle 10 #50-347 medellin,isra@sura.com,8599167,45,-
610,israel alzate,calle 10 #50-347 medellin,isra@sura.com,9514729,44,2020-07-23
1351,mauro yepes,calle 40#30-30,isra@sura.com,8844827,43,-
691,andres gallego,carrera 20#20-20,isra@sura.com,3315038,43,nan
3441,santiago posada,carrera 19#59-10,juangalleo@sura.com,7675465,44,1999-05-10
2904,israel alzate,carrera 19#59-10,isra@sura.com,6095374,45,2010-03-15
2267,israel alzate,carrera 19#59-10,cindy@sura.com.co,5419682,44,2005-10-20
1465,israel alzate,calle 10 #50-347 medellin,isra@sura.com,3849550,45,2020-07-23
2082,camila builes,carrera 20#20-20,juangalleo@sura.com,9736666,46,2010-03-15
2736,camila builes,carrera50#26-29,cindy@sura.com.co,3636871,42,1999-05-10
4464,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,3371787,44,nan
2917,santiago posada,calle 40#30-30,isra@sura.com,5946289,44,sin
3842,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,3186671,43,2005-10-20
1192,camila builes,carrera 20#20-20,isra@sura.com,8879300,45,2010-03-15
1252,israel alzate,carrera 20#20-20,cindy@sura.com.co,7213955,46,1999-05-10
3221,santiago posada,calle 40#30-30,cindy@sura.com.co,3980825,45,2020-07-23
1460,camila builes,carrera 19#59-10,cindy@sura.com.co,5161305,43,sin
4591,israel alzate,carrera 20#20-20,isra@sura.com,9619137,43,nan
2495,israel alzate,carrera 20#20-20,cindy@sura.com.co,4896888,43,2020-07-23
1755,mauro yepes,carrera 19#59-10,juangalleo@sura.com,4379356,45,-
4003,santiago posada,carrera 19#59-10,andres@sura.com.co,5446403,44,1999-05-10
2088,santiago posada,carrera50#26-29,cindy@sura.com.co,3925264,42,sin
2895,israel alzate,carrera 19#59-10,andres@sura.com.co,6888467,46,nan
4486,santiago posada,carrera 20#20-20,isra@sura.com,7713075,46,sin
1610,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,4279651,45,sin
3332,santiago posada,calle 40#30-30,isra@sura.com,2725372,44,2005-10-20
4192,andres gallego,calle 40#30-30,isra@sura.com,4338296,46,sin
1077,camila builes,carrera50#26-29,isra@sura.com,5587860,46,nan
3809,mauro yepes,calle 10 #50-347 medellin,cindy@sura.com.co,8993539,45,-
1382,camila builes,calle 40#30-30,andres@sura.com.co,4174379,42,-
2972,israel alzate,carrera50#26-29,juangalleo@sura.com,7116797,46,nan
3422,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,7861627,46,2020-07-23
4156,andres gallego,calle 40#30-30,cindy@sura.com.co,3337496,42,sin
864,santiago posada,carrera 20#20-20,andres@sura.com.co,7139189,45,2005-10-20
1263,santiago posada,carrera 20#20-20,isra@sura.com,7497230,46,2010-03-15
4699,mauro yepes,carrera50#26-29,cindy@sura.com.co,4771442,42,2020-07-23
861,santiago posada,calle 40#30-30,juangalleo@sura.com,8418802,44,2005-10-20
570,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,7657687,45,-
1964,andres gallego,carrera 19#59-10,cindy@sura.com.co,3112464,42,-
4039,israel alzate,carrera50#26-29,isra@sura.com,2378814,43,2005-10-20
3110,camila builes,carrera 20#20-20,isra@sura.com,9097123,46,sin
1603,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,7971492,44,2020-07-23
1527,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,5442387,44,sin
3999,mauro yepes,carrera 19#59-10,isra@sura.com,2392957,42,-
4261,santiago posada,carrera 19#59-10,juangalleo@sura.com,8309951,42,nan
4882,mauro yepes,carrera 20#20-20,andres@sura.com.co,2250871,42,2020-07-23
3354,israel alzate,carrera50#26-29,juangalleo@sura.com,8839013,42,sin
4455,andres gallego,calle 10 #50-347 medellin,isra@sura.com,9081634,42,2020-07-23
1035,santiago posada,calle 10 #50-347 medellin,isra@sura.com,5540329,42,-
1412,israel alzate,calle 40#30-30,isra@sura.com,7123867,43,1999-05-10
3306,mauro yepes,calle 40#30-30,cindy@sura.com.co,3965835,46,2020-07-23
2337,israel alzate,carrera 19#59-10,andres@sura.com.co,8511904,46,2010-03-15
1363,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,8413798,46,1999-05-10
1144,camila builes,carrera 20#20-20,andres@sura.com.co,5185907,43,2020-07-23
818,santiago posada,calle 40#30-30,isra@sura.com,6065360,42,1999-05-10
1917,santiago posada,calle 40#30-30,juangalleo@sura.com,8721580,43,2005-10-20
4556,santiago posada,calle 10 #50-347 medellin,andres@sura.com.co,7537136,46,nan
872,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,7876414,45,-
3729,santiago posada,carrera50#26-29,isra@sura.com,3548932,45,-
2777,israel alzate,calle 10 #50-347 medellin,isra@sura.com,9621363,43,-
2867,camila builes,calle 40#30-30,juangalleo@sura.com,3362721,43,-
3052,santiago posada,carrera50#26-29,isra@sura.com,9910215,46,2010-03-15
4362,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,4264407,46,sin
2764,santiago posada,carrera 20#20-20,cindy@sura.com.co,8078532,46,-
1247,israel alzate,carrera50#26-29,andres@sura.com.co,9485585,46,nan
451,mauro yepes,calle 40#30-30,isra@sura.com,8899613,42,-
3665,camila builes,carrera 19#59-10,cindy@sura.com.co,5035976,46,2005-10-20
3741,mauro yepes,calle 40#30-30,isra@sura.com,6073334,44,-
1633,israel alzate,carrera 20#20-20,juangalleo@sura.com,3534885,44,sin
4107,santiago posada,carrera50#26-29,andres@sura.com.co,5269799,42,2020-07-23
2726,israel alzate,carrera 19#59-10,cindy@sura.com.co,7896822,43,-
1068,andres gallego,carrera 20#20-20,juangalleo@sura.com,3506231,44,sin
3482,santiago posada,carrera50#26-29,andres@sura.com.co,9821509,42,2005-10-20
807,mauro yepes,calle 40#30-30,cindy@sura.com.co,3827385,46,2010-03-15
2900,mauro yepes,calle 40#30-30,juangalleo@sura.com,2581848,42,nan
1032,mauro yepes,calle 40#30-30,andres@sura.com.co,8378768,45,2010-03-15
4667,camila builes,carrera50#26-29,cindy@sura.com.co,3278813,46,2020-07-23
1052,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,9888203,43,sin
1245,santiago posada,calle 40#30-30,andres@sura.com.co,7391301,42,2020-07-23
1843,andres gallego,carrera 20#20-20,andres@sura.com.co,9883429,45,sin
3753,santiago posada,carrera 19#59-10,cindy@sura.com.co,5227595,42,2010-03-15
1943,andres gallego,carrera50#26-29,andres@sura.com.co,9900893,43,-
2096,israel alzate,calle 40#30-30,juangalleo@sura.com,6127084,44,2010-03-15
4746,andres gallego,calle 10 #50-347 medellin,andres@sura.com.co,6802232,46,-
1076,camila builes,carrera 19#59-10,juangalleo@sura.com,4308178,44,sin
4790,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,3555857,46,1999-05-10
4008,camila builes,carrera50#26-29,juangalleo@sura.com,9269457,45,-
347,mauro yepes,calle 40#30-30,andres@sura.com.co,3622885,45,2005-10-20
4261,santiago posada,carrera 19#59-10,isra@sura.com,5401429,44,2005-10-20
4735,santiago posada,calle 10 #50-347 medellin,andres@sura.com.co,9260131,45,2020-07-23
4287,camila builes,carrera 19#59-10,isra@sura.com,3764231,42,-
820,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,3742531,42,-
4352,israel alzate,calle 10 #50-347 medellin,juangalleo@sura.com,2449380,46,sin
2252,mauro yepes,carrera50#26-29,juangalleo@sura.com,5288685,46,2010-03-15
1408,mauro yepes,carrera 20#20-20,andres@sura.com.co,5157369,46,2020-07-23
895,israel alzate,carrera50#26-29,juangalleo@sura.com,9813762,42,1999-05-10
3952,andres gallego,calle 40#30-30,andres@sura.com.co,5900273,46,-
368,camila builes,carrera 19#59-10,andres@sura.com.co,6774168,45,1999-05-10
1111,mauro yepes,calle 40#30-30,juangalleo@sura.com,6601571,44,2020-07-23
3134,israel alzate,calle 40#30-30,juangalleo@sura.com,3483269,45,2005-10-20
3438,andres gallego,carrera 19#59-10,cindy@sura.com.co,3465005,43,2010-03-15
2637,andres gallego,carrera50#26-29,juangalleo@sura.com,5165936,44,2020-07-23
443,santiago posada,carrera 19#59-10,juangalleo@sura.com,9144660,43,2005-10-20
943,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,7977121,42,-
4412,israel alzate,carrera 20#20-20,juangalleo@sura.com,8454932,46,-
3582,camila builes,carrera50#26-29,cindy@sura.com.co,7602795,42,2005-10-20
2452,andres gallego,calle 40#30-30,cindy@sura.com.co,3502217,45,2010-03-15
1922,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,3638595,44,2005-10-20
386,santiago posada,calle 40#30-30,juangalleo@sura.com,9753126,45,2010-03-15
3116,mauro yepes,carrera50#26-29,andres@sura.com.co,7272102,44,2005-10-20
845,andres gallego,calle 40#30-30,andres@sura.com.co,3234755,42,2010-03-15
1182,camila builes,carrera 19#59-10,juangalleo@sura.com,8010842,46,1999-05-10
556,israel alzate,carrera50#26-29,cindy@sura.com.co,3975083,42,2010-03-15
3119,santiago posada,calle 10 #50-347 medellin,andres@sura.com.co,5430496,46,1999-05-10
879,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,4404594,45,2005-10-20
1453,israel alzate,carrera 19#59-10,andres@sura.com.co,5160626,42,nan
538,andres gallego,calle 40#30-30,andres@sura.com.co,7372131,44,2010-03-15
894,israel alzate,calle 40#30-30,andres@sura.com.co,6669289,42,-
1342,mauro yepes,calle 40#30-30,isra@sura.com,5049189,45,2020-07-23
3722,israel alzate,carrera 19#59-10,isra@sura.com,5399651,44,2010-03-15
2273,mauro yepes,carrera 19#59-10,isra@sura.com,8077352,45,2020-07-23
4300,santiago posada,carrera 19#59-10,andres@sura.com.co,7059809,43,sin
4642,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,7899929,42,-
4163,andres gallego,calle 40#30-30,juangalleo@sura.com,8892512,46,sin
3429,andres gallego,carrera 19#59-10,isra@sura.com,6718565,45,2020-07-23
4347,mauro yepes,carrera 20#20-20,cindy@sura.com.co,5028941,43,-
4771,camila builes,carrera 19#59-10,juangalleo@sura.com,2219292,45,-
3283,andres gallego,carrera 20#20-20,juangalleo@sura.com,4973134,44,sin
877,andres gallego,carrera50#26-29,cindy@sura.com.co,3176701,46,1999-05-10
3753,santiago posada,carrera50#26-29,andres@sura.com.co,7409509,44,-
3255,santiago posada,calle 40#30-30,andres@sura.com.co,7337243,42,sin
1006,mauro yepes,carrera 20#20-20,isra@sura.com,6569178,46,1999-05-10
2581,camila builes,carrera 19#59-10,isra@sura.com,9299635,43,-
4145,camila builes,carrera 20#20-20,cindy@sura.com.co,5663590,44,-
4062,santiago posada,calle 40#30-30,isra@sura.com,9915620,45,1999-05-10
3597,mauro yepes,calle 40#30-30,cindy@sura.com.co,3802774,46,2005-10-20
2202,mauro yepes,calle 10 #50-347 medellin,cindy@sura.com.co,5439124,46,2005-10-20
2033,santiago posada,calle 40#30-30,cindy@sura.com.co,5861646,43,sin
3332,santiago posada,carrera50#26-29,andres@sura.com.co,5621715,43,nan
659,israel alzate,calle 10 #50-347 medellin,isra@sura.com,6254255,46,2020-07-23
2777,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,6595534,44,2005-10-20
3063,camila builes,calle 40#30-30,andres@sura.com.co,9898380,44,2005-10-20
1170,camila builes,carrera 19#59-10,juangalleo@sura.com,4022364,42,nan
1415,camila builes,carrera50#26-29,cindy@sura.com.co,5453172,42,-
3713,andres gallego,calle 40#30-30,andres@sura.com.co,7889279,46,2010-03-15
