id,referencia,marca,capacidad,ciudad,responsable
6641,ACH01,sony,252,medellin,mauro yepes
8754,ACH22,sony,1048,medellin,israel alzate
7637,ACH01,sony,1579,,andres gallego
9360,ACH43,sony,1864,,andres gallego
9953,ACH22,kalley,234,,mauro yepes
4085,ACH22,sony,784,jardin,israel alzate
7377,ACH01,sony,1607,itagui,israel alzate
1873,ACH22,kalley,801,,santiago posada
8266,ACH43,rico,458,itagui,mauro yepes
9370,ACH43,sony,1273,itagui,mauro yepes
7783,ACH01,kalley,1826,jardin,andres gallego
3394,ACH22,sony,700,,mauro yepes
1140,ACH22,sony,213,jardin,camila builes
2559,ACH01,sony,998,medellin,andres gallego
4678,ACH43,sony,431,medellin,israel alzate
7549,ACH01,sony,1303,,mauro yepes
1700,ACH01,kalley,1073,pintada,israel alzate
7123,ACH43,kalley,1187,itagui,mauro yepes
8086,ACH22,kalley,735,itagui,israel alzate
9117,ACH01,rico,620,medellin,andres gallego
8902,ACH22,rico,1676,jardin,santiago posada
9624,ACH01,rico,1796,itagui,mauro yepes
4175,ACH22,sony,1760,,mauro yepes
3944,ACH01,kalley,238,medellin,santiago posada
3024,ACH01,sony,1492,pintada,camila builes
7615,ACH43,kalley,768,jardin,andres gallego
1546,ACH01,rico,816,jardin,camila builes
4604,ACH22,kalley,740,medellin,mauro yepes
4715,ACH01,sony,269,,santiago posada
9010,ACH43,sony,880,medellin,israel alzate
7519,ACH22,rico,1659,,andres gallego
2753,ACH01,sony,1876,,israel alzate
3887,ACH43,kalley,1533,medellin,israel alzate
1527,ACH22,rico,872,itagui,santiago posada
4551,ACH22,kalley,1559,jardin,israel alzate
8077,ACH22,rico,1606,pintada,israel alzate
2714,ACH01,kalley,1764,pintada,mauro yepes
9304,ACH43,sony,1211,itagui,santiago posada
5822,ACH01,rico,425,jardin,camila builes
8851,ACH43,kalley,1336,pintada,mauro yepes
9997,ACH22,sony,252,pintada,mauro yepes
9608,ACH01,sony,496,,andres gallego
92,ACH01,kalley,1661,medellin,israel alzate
6968,ACH22,sony,866,jardin,camila builes
5578,ACH01,kalley,1629,jardin,andres gallego
8771,ACH22,kalley,1450,jardin,camila builes
3293,ACH22,sony,1382,itagui,mauro yepes
9799,ACH22,sony,221,jardin,andres gallego
5720,ACH01,sony,905,jardin,santiago posada
3003,ACH22,rico,557,pintada,mauro yepes
6846,ACH01,sony,1284,medellin,israel alzate
7922,ACH01,kalley,1293,itagui,andres gallego
6597,ACH22,rico,488,medellin,camila builes
8168,ACH22,kalley,1371,itagui,santiago posada
2409,ACH01,sony,1222,,mauro yepes
4819,ACH01,kalley,266,pintada,mauro yepes
8347,ACH01,rico,238,itagui,mauro yepes
5124,ACH01,rico,629,itagui,andres gallego
7629,ACH01,rico,1894,medellin,andres gallego
2316,ACH43,rico,1380,pintada,camila builes
9782,ACH22,kalley,338,itagui,camila builes
8734,ACH43,kalley,507,,israel alzate
6704,ACH22,kalley,579,jardin,mauro yepes
6518,ACH43,sony,255,medellin,santiago posada
2773,ACH01,sony,1030,pintada,camila builes
3018,ACH43,sony,1598,itagui,mauro yepes
8745,ACH01,rico,148,jardin,mauro yepes
6313,ACH43,sony,822,pintada,mauro yepes
1594,ACH22,rico,1718,pintada,israel alzate
5550,ACH01,kalley,693,medellin,andres gallego
9395,ACH22,rico,1600,itagui,andres gallego
4829,ACH01,rico,495,pintada,israel alzate
1199,ACH22,kalley,135,pintada,andres gallego
6193,ACH01,sony,358,,israel alzate
9311,ACH22,rico,844,jardin,mauro yepes
704,ACH01,sony,656,,mauro yepes
9382,ACH01,kalley,1125,medellin,mauro yepes
2573,ACH22,kalley,1920,medellin,andres gallego
7168,ACH01,sony,1304,pintada,israel alzate
5738,ACH01,sony,537,,andres gallego
8976,ACH43,rico,1707,pintada,andres gallego
6254,ACH01,sony,1507,itagui,israel alzate
9208,ACH43,sony,375,pintada,santiago posada
6369,ACH22,sony,370,medellin,andres gallego
6668,ACH01,sony,1711,medellin,andres gallego
8475,ACH22,rico,1155,medellin,mauro yepes
7382,ACH43,sony,1383,pintada,israel alzate
3041,ACH43,kalley,297,jardin,santiago posada
3175,ACH22,rico,900,itagui,andres gallego
6281,ACH43,sony,348,,mauro yepes
289,ACH43,rico,1102,medellin,andres gallego
3306,ACH22,sony,224,jardin,santiago posada
6399,ACH01,kalley,192,medellin,camila builes
1322,ACH01,kalley,260,jardin,israel alzate
1622,ACH22,rico,1794,jardin,israel alzate
4898,ACH43,rico,1440,itagui,israel alzate
58,ACH01,sony,1741,medellin,mauro yepes
8667,ACH01,rico,1090,medellin,israel alzate
2106,ACH43,kalley,1677,jardin,santiago posada
7343,ACH01,rico,1290,jardin,mauro yepes
1831,ACH43,kalley,919,medellin,santiago posada
2013,ACH01,kalley,1773,medellin,santiago posada
2771,ACH22,rico,1586,,israel alzate
5095,ACH01,kalley,1789,jardin,camila builes
296,ACH01,sony,393,,santiago posada
7133,ACH01,kalley,939,itagui,mauro yepes
3093,ACH01,sony,1275,itagui,mauro yepes
2309,ACH01,sony,388,pintada,mauro yepes
3614,ACH01,kalley,1540,jardin,andres gallego
9992,ACH01,rico,1255,itagui,santiago posada
1059,ACH01,kalley,845,itagui,mauro yepes
305,ACH22,sony,815,pintada,camila builes
9233,ACH22,rico,1306,pintada,santiago posada
7001,ACH01,rico,1026,medellin,israel alzate
262,ACH01,sony,1424,jardin,mauro yepes
5782,ACH22,rico,556,,camila builes
9698,ACH43,rico,432,medellin,santiago posada
5613,ACH43,kalley,962,pintada,mauro yepes
2526,ACH01,kalley,1832,jardin,santiago posada
2923,ACH01,rico,135,medellin,santiago posada
1689,ACH22,sony,719,itagui,mauro yepes
3700,ACH43,rico,1881,,santiago posada
2898,ACH43,kalley,1434,medellin,santiago posada
3635,ACH43,kalley,639,pintada,santiago posada
9622,ACH22,kalley,411,jardin,andres gallego
2360,ACH43,rico,513,,israel alzate
3206,ACH22,sony,1603,,santiago posada
3367,ACH22,kalley,1155,itagui,andres gallego
9470,ACH01,kalley,1297,,mauro yepes
18,ACH01,sony,1421,itagui,mauro yepes
5351,ACH43,rico,923,jardin,camila builes
7320,ACH01,rico,1966,jardin,santiago posada
7880,ACH22,sony,1522,medellin,israel alzate
1071,ACH43,kalley,1923,pintada,camila builes
8050,ACH01,rico,1520,itagui,mauro yepes
9577,ACH01,kalley,270,pintada,camila builes
904,ACH22,kalley,946,,camila builes
4791,ACH22,sony,1090,pintada,israel alzate
9606,ACH22,sony,997,medellin,santiago posada
7871,ACH43,kalley,1632,itagui,andres gallego
8089,ACH22,sony,872,pintada,israel alzate
5672,ACH01,rico,1457,itagui,mauro yepes
1891,ACH01,sony,222,pintada,camila builes
1860,ACH43,sony,248,pintada,andres gallego
6499,ACH22,rico,537,pintada,camila builes
6244,ACH22,sony,1759,pintada,mauro yepes
6024,ACH01,kalley,114,medellin,camila builes
8556,ACH22,rico,1948,itagui,santiago posada
229,ACH01,rico,1181,,mauro yepes
7381,ACH01,rico,1438,jardin,andres gallego
2435,ACH01,kalley,1845,medellin,israel alzate
685,ACH43,rico,416,medellin,andres gallego
2078,ACH43,rico,1806,,camila builes
8338,ACH22,kalley,1578,medellin,santiago posada
6539,ACH43,sony,1957,,andres gallego
5904,ACH01,sony,1145,jardin,israel alzate
7104,ACH22,kalley,1647,,mauro yepes
4761,ACH01,kalley,256,jardin,mauro yepes
9683,ACH43,rico,797,jardin,mauro yepes
2701,ACH43,kalley,1960,medellin,mauro yepes
7571,ACH43,kalley,1659,jardin,israel alzate
2296,ACH22,sony,944,,mauro yepes
8065,ACH01,kalley,1491,,andres gallego
8006,ACH01,kalley,265,jardin,santiago posada
9028,ACH01,kalley,680,,israel alzate
6045,ACH01,sony,299,itagui,israel alzate
9023,ACH43,rico,465,pintada,mauro yepes
3457,ACH43,rico,1825,medellin,camila builes
7910,ACH43,rico,1693,pintada,israel alzate
3107,ACH22,kalley,1022,pintada,andres gallego
2676,ACH43,rico,237,pintada,santiago posada
8980,ACH01,kalley,1557,medellin,andres gallego
825,ACH22,sony,995,,camila builes
4806,ACH43,rico,763,itagui,andres gallego
1761,ACH43,rico,1107,itagui,camila builes
9240,ACH43,sony,1578,jardin,camila builes
7973,ACH43,sony,1803,pintada,camila builes
189,ACH43,rico,1506,pintada,santiago posada
6801,ACH43,sony,1601,pintada,mauro yepes
6753,ACH01,kalley,1394,,israel alzate
7747,ACH01,rico,586,jardin,mauro yepes
6746,ACH01,sony,108,pintada,santiago posada
4170,ACH01,kalley,101,,santiago posada
8979,ACH22,kalley,1494,pintada,santiago posada
2035,ACH43,sony,1079,,andres gallego
7082,ACH43,sony,818,jardin,mauro yepes
5320,ACH43,kalley,1900,medellin,israel alzate
9267,ACH01,kalley,1884,itagui,santiago posada
8479,ACH43,rico,1237,itagui,santiago posada
2089,ACH01,sony,224,medellin,andres gallego
8102,ACH43,kalley,172,medellin,santiago posada
3215,ACH22,rico,230,medellin,israel alzate
5150,ACH01,sony,1755,medellin,mauro yepes
4367,ACH01,rico,1685,itagui,santiago posada
2909,ACH43,sony,140,itagui,santiago posada
5468,ACH01,sony,403,,andres gallego
5132,ACH01,rico,907,jardin,camila builes
4360,ACH01,kalley,1051,jardin,santiago posada
8514,ACH01,kalley,104,pintada,mauro yepes
233,ACH01,rico,898,pintada,santiago posada
3768,ACH22,sony,1138,itagui,mauro yepes
854,ACH01,kalley,736,itagui,andres gallego
6003,ACH43,kalley,1430,,mauro yepes
6075,ACH43,sony,1859,,mauro yepes
1827,ACH43,rico,100,medellin,camila builes
1205,ACH43,sony,118,,camila builes
6330,ACH43,rico,1322,itagui,camila builes
7071,ACH01,sony,695,,camila builes
4641,ACH01,kalley,921,,mauro yepes
4930,ACH22,sony,293,pintada,camila builes
7024,ACH01,rico,548,,mauro yepes
8423,ACH22,sony,1198,,camila builes
1730,ACH01,sony,241,jardin,mauro yepes
2082,ACH43,sony,388,itagui,camila builes
551,ACH22,rico,683,itagui,andres gallego
881,ACH22,sony,1982,,andres gallego
6493,ACH43,rico,861,pintada,mauro yepes
5678,ACH01,sony,1427,jardin,camila builes
6263,ACH43,rico,1010,jardin,israel alzate
8677,ACH22,kalley,1483,jardin,mauro yepes
7402,ACH22,kalley,1369,medellin,mauro yepes
3140,ACH22,kalley,636,,mauro yepes
3068,ACH43,kalley,720,jardin,andres gallego
8000,ACH22,rico,1261,medellin,camila builes
4763,ACH43,kalley,1038,pintada,camila builes
7300,ACH22,kalley,1654,itagui,mauro yepes
2913,ACH22,rico,699,,camila builes
8862,ACH01,sony,1984,medellin,israel alzate
8150,ACH22,rico,1932,medellin,andres gallego
1476,ACH22,kalley,1622,medellin,andres gallego
7940,ACH01,rico,1658,itagui,mauro yepes
9879,ACH43,rico,474,medellin,santiago posada
3980,ACH22,sony,228,pintada,andres gallego
796,ACH01,rico,977,itagui,santiago posada
2014,ACH01,rico,1603,medellin,israel alzate
1880,ACH01,rico,1560,,santiago posada
382,ACH01,kalley,501,medellin,camila builes
4242,ACH43,sony,972,jardin,andres gallego
5125,ACH43,kalley,1759,jardin,andres gallego
6452,ACH22,kalley,756,medellin,israel alzate
3525,ACH22,rico,837,,santiago posada
4281,ACH01,sony,715,pintada,israel alzate
4838,ACH22,rico,1048,jardin,israel alzate
1927,ACH22,rico,840,medellin,mauro yepes
4122,ACH43,rico,1047,itagui,israel alzate
901,ACH43,kalley,1317,,israel alzate
5119,ACH22,rico,470,itagui,camila builes
5431,ACH43,rico,1955,medellin,santiago posada
4237,ACH01,sony,1807,,camila builes
9173,ACH22,kalley,765,,santiago posada
3336,ACH01,rico,932,pintada,andres gallego
3521,ACH22,rico,1065,,andres gallego
479,ACH43,sony,1631,,santiago posada
2578,ACH01,sony,1648,jardin,andres gallego
8483,ACH22,rico,1532,itagui,israel alzate
2429,ACH22,sony,395,itagui,santiago posada
7290,ACH22,sony,1779,,mauro yepes
7561,ACH43,rico,844,medellin,mauro yepes
2482,ACH01,sony,1143,itagui,andres gallego
198,ACH22,sony,1840,jardin,mauro yepes
7882,ACH43,sony,1209,itagui,camila builes
5456,ACH22,sony,647,pintada,mauro yepes
8242,ACH43,sony,519,itagui,israel alzate
8725,ACH01,kalley,141,jardin,andres gallego
9543,ACH43,kalley,1721,,israel alzate
6013,ACH43,rico,930,jardin,andres gallego
255,ACH43,kalley,805,,camila builes
5013,ACH01,rico,1496,,santiago posada
2595,ACH22,rico,795,pintada,santiago posada
7528,ACH22,rico,1394,pintada,andres gallego
6243,ACH43,rico,1208,itagui,mauro yepes
5415,ACH43,rico,1371,itagui,camila builes
4989,ACH01,kalley,346,itagui,andres gallego
7059,ACH43,sony,1043,pintada,israel alzate
5693,ACH22,sony,691,,israel alzate
3917,ACH22,sony,1175,medellin,andres gallego
6903,ACH22,rico,634,pintada,santiago posada
3739,ACH43,rico,950,pintada,santiago posada
172,ACH22,kalley,267,medellin,andres gallego
1696,ACH01,kalley,658,pintada,israel alzate
7012,ACH22,rico,1212,,andres gallego
5548,ACH43,rico,1787,medellin,israel alzate
5896,ACH01,kalley,642,pintada,israel alzate
7352,ACH43,kalley,555,pintada,camila builes
1332,ACH01,rico,1517,,mauro yepes
5708,ACH01,rico,539,,andres gallego
8378,ACH43,sony,223,jardin,mauro yepes
1466,ACH01,rico,1378,pintada,camila builes
2232,ACH22,kalley,1851,medellin,israel alzate
9320,ACH22,sony,1959,medellin,mauro yepes
7866,ACH22,kalley,525,itagui,camila builes
1442,ACH01,kalley,1954,medellin,camila builes
339,ACH22,rico,273,jardin,mauro yepes
8461,ACH22,rico,417,pintada,camila builes
3589,ACH22,rico,462,medellin,israel alzate
8440,ACH01,sony,1791,itagui,andres gallego
3383,ACH22,rico,564,,mauro yepes
5445,ACH43,kalley,1513,,andres gallego
5349,ACH01,rico,1133,pintada,israel alzate
2724,ACH22,rico,1100,pintada,mauro yepes
9174,ACH43,sony,1196,itagui,camila builes
3372,ACH43,rico,411,itagui,santiago posada
3148,ACH22,rico,1295,,camila builes
82,ACH43,sony,212,pintada,camila builes
6647,ACH43,kalley,673,,andres gallego
1416,ACH43,kalley,477,,mauro yepes
8739,ACH22,rico,600,,mauro yepes
816,ACH01,sony,1396,pintada,mauro yepes
9189,ACH22,rico,1249,,israel alzate
8765,ACH22,rico,457,medellin,israel alzate
7748,ACH22,rico,165,pintada,santiago posada
2271,ACH22,rico,988,pintada,santiago posada
6551,ACH01,sony,837,medellin,israel alzate
5438,ACH43,kalley,1505,jardin,mauro yepes
2734,ACH22,rico,421,itagui,israel alzate
9346,ACH01,sony,1801,pintada,andres gallego
1010,ACH43,rico,644,pintada,andres gallego
2481,ACH01,rico,482,pintada,israel alzate
4589,ACH43,rico,285,medellin,santiago posada
646,ACH22,sony,1784,itagui,camila builes
9567,ACH43,kalley,1498,pintada,mauro yepes
6175,ACH43,rico,695,itagui,mauro yepes
9112,ACH01,kalley,1303,,santiago posada
6931,ACH43,rico,1046,pintada,camila builes
8904,ACH01,sony,1312,medellin,israel alzate
1399,ACH43,rico,148,pintada,santiago posada
5471,ACH43,kalley,1157,,andres gallego
9465,ACH43,rico,1037,itagui,mauro yepes
2427,ACH01,kalley,544,medellin,santiago posada
9232,ACH22,kalley,1748,itagui,israel alzate
5512,ACH01,sony,595,jardin,camila builes
1189,ACH01,rico,1914,medellin,camila builes
1160,ACH01,rico,1523,jardin,mauro yepes
9061,ACH43,kalley,920,itagui,camila builes
5536,ACH01,sony,1538,,camila builes
7954,ACH43,sony,1485,itagui,israel alzate
7577,ACH01,rico,1134,pintada,andres gallego
4287,ACH01,sony,146,,israel alzate
6628,ACH22,sony,526,medellin,israel alzate
4422,ACH43,rico,493,medellin,camila builes
858,ACH43,kalley,434,,israel alzate
5840,ACH01,kalley,1478,medellin,mauro yepes
8253,ACH01,rico,1512,medellin,israel alzate
5415,ACH01,rico,1153,itagui,camila builes
7001,ACH22,rico,1462,itagui,israel alzate
2020,ACH43,sony,303,itagui,andres gallego
6558,ACH43,rico,1358,pintada,santiago posada
9519,ACH43,kalley,1434,jardin,santiago posada
8863,ACH01,kalley,322,jardin,israel alzate
2830,ACH01,kalley,1642,itagui,israel alzate
2922,ACH43,rico,1608,,santiago posada
8903,ACH01,rico,751,jardin,camila builes
7709,ACH22,kalley,782,pintada,santiago posada
4520,ACH01,kalley,301,medellin,israel alzate
9813,ACH01,rico,1179,,camila builes
588,ACH22,rico,274,pintada,andres gallego
3318,ACH01,rico,1224,,santiago posada
7824,ACH22,sony,873,,camila builes
7335,ACH43,rico,975,itagui,israel alzate
2848,ACH22,kalley,1495,jardin,israel alzate
4026,ACH43,sony,1475,itagui,mauro yepes
7302,ACH43,kalley,571,,santiago posada
4293,ACH01,sony,850,jardin,camila builes
9111,ACH22,rico,892,,andres gallego
3911,ACH43,kalley,642,medellin,mauro yepes
5879,ACH01,rico,1270,jardin,santiago posada
4509,ACH01,sony,1038,pintada,mauro yepes
4157,ACH01,rico,789,medellin,israel alzate
1836,ACH22,sony,1492,itagui,camila builes
1404,ACH22,sony,511,,santiago posada
6473,ACH01,kalley,621,itagui,santiago posada
2171,ACH01,sony,1830,itagui,andres gallego
4461,ACH43,sony,1499,itagui,mauro yepes
4361,ACH22,kalley,317,pintada,santiago posada
8683,ACH22,kalley,539,medellin,santiago posada
8832,ACH22,sony,288,itagui,camila builes
3132,ACH43,sony,158,pintada,santiago posada
2282,ACH22,kalley,1930,medellin,santiago posada
598,ACH43,rico,1023,,camila builes
4526,ACH43,sony,355,medellin,andres gallego
5913,ACH01,sony,348,itagui,santiago posada
9723,ACH22,sony,1036,medellin,mauro yepes
8499,ACH43,kalley,559,itagui,andres gallego
9705,ACH43,rico,871,,israel alzate
1575,ACH22,rico,984,pintada,camila builes
3285,ACH22,rico,968,itagui,andres gallego
6514,ACH43,rico,619,,camila builes
1398,ACH43,kalley,116,medellin,andres gallego
4158,ACH01,rico,586,pintada,santiago posada
2277,ACH22,rico,1719,itagui,mauro yepes
9923,ACH22,kalley,871,jardin,israel alzate
6024,ACH01,kalley,409,medellin,santiago posada
3719,ACH01,rico,1737,medellin,mauro yepes
2663,ACH43,kalley,1489,jardin,israel alzate
718,ACH01,sony,1027,,mauro yepes
8501,ACH01,kalley,1908,medellin,israel alzate
7630,ACH43,sony,1333,jardin,santiago posada
1964,ACH43,kalley,569,pintada,santiago posada
9666,ACH01,rico,728,medellin,mauro yepes
6671,ACH01,sony,1344,itagui,andres gallego
8825,ACH01,rico,1866,,andres gallego
5781,ACH01,sony,507,jardin,camila builes
1070,ACH01,sony,1403,itagui,camila builes
5671,ACH22,kalley,1302,pintada,israel alzate
9894,ACH22,kalley,1399,jardin,camila builes
8953,ACH22,sony,1956,,israel alzate
6799,ACH01,kalley,333,pintada,mauro yepes
7466,ACH22,kalley,339,pintada,mauro yepes
1868,ACH22,kalley,1773,,mauro yepes
3008,ACH22,rico,620,,santiago posada
8057,ACH01,sony,844,medellin,santiago posada
2509,ACH22,sony,225,itagui,israel alzate
4303,ACH01,rico,1558,,santiago posada
6077,ACH22,sony,1382,,mauro yepes
2686,ACH43,rico,1325,itagui,santiago posada
9672,ACH43,sony,1807,medellin,israel alzate
1456,ACH43,rico,193,jardin,mauro yepes
2868,ACH22,kalley,737,itagui,israel alzate
8353,ACH22,rico,215,itagui,camila builes
484,ACH01,sony,1204,pintada,camila builes
5774,ACH43,kalley,228,,andres gallego
9938,ACH43,kalley,857,medellin,andres gallego
2235,ACH43,kalley,627,pintada,israel alzate
1372,ACH43,kalley,1145,jardin,israel alzate
6401,ACH01,sony,740,itagui,andres gallego
5830,ACH01,kalley,790,,israel alzate
4320,ACH43,rico,283,pintada,camila builes
4789,ACH43,rico,1957,jardin,israel alzate
6612,ACH01,rico,443,medellin,camila builes
5132,ACH01,rico,1411,,andres gallego
5672,ACH01,sony,1569,medellin,camila builes
1790,ACH43,sony,568,,andres gallego
4525,ACH22,sony,344,medellin,camila builes
8357,ACH43,sony,716,medellin,camila builes
3142,ACH22,rico,1322,jardin,israel alzate
5422,ACH22,sony,1914,pintada,israel alzate
4386,ACH43,rico,875,jardin,mauro yepes
8867,ACH43,sony,330,medellin,santiago posada
3670,ACH43,kalley,458,,mauro yepes
290,ACH01,sony,601,itagui,santiago posada
1381,ACH01,sony,1137,,mauro yepes
3294,ACH43,kalley,854,pintada,camila builes
3475,ACH01,kalley,128,itagui,camila builes
2430,ACH43,rico,356,jardin,camila builes
6778,ACH43,rico,1159,itagui,andres gallego
9246,ACH43,kalley,187,itagui,israel alzate
7402,ACH22,kalley,1508,,mauro yepes
2753,ACH01,rico,150,medellin,camila builes
6505,ACH22,rico,583,jardin,israel alzate
1617,ACH43,rico,644,medellin,mauro yepes
9312,ACH01,rico,159,itagui,israel alzate
356,ACH22,rico,286,,israel alzate
5906,ACH43,rico,1999,pintada,mauro yepes
4712,ACH01,rico,163,pintada,camila builes
9540,ACH43,kalley,908,medellin,camila builes
8276,ACH43,rico,567,medellin,israel alzate
8050,ACH22,rico,176,medellin,camila builes
5974,ACH22,sony,855,itagui,mauro yepes
5223,ACH22,rico,1423,pintada,camila builes
961,ACH43,sony,1320,itagui,camila builes
4629,ACH01,rico,1196,jardin,israel alzate
7367,ACH22,rico,1448,,israel alzate
8995,ACH01,kalley,1433,itagui,israel alzate
2185,ACH43,rico,1827,pintada,mauro yepes
4326,ACH43,rico,821,pintada,mauro yepes
1614,ACH43,sony,1027,jardin,andres gallego
7349,ACH22,sony,813,itagui,israel alzate
1074,ACH43,sony,1067,jardin,santiago posada
6304,ACH43,sony,748,pintada,santiago posada
3731,ACH01,kalley,275,,andres gallego
1273,ACH22,kalley,282,medellin,camila builes
9395,ACH43,sony,530,pintada,santiago posada
6238,ACH43,kalley,1105,pintada,camila builes
8988,ACH22,rico,693,jardin,andres gallego
5569,ACH22,sony,869,jardin,mauro yepes
7567,ACH01,kalley,1035,,santiago posada
8451,ACH43,rico,245,,andres gallego
2409,ACH43,rico,438,jardin,camila builes
3489,ACH22,kalley,1573,medellin,andres gallego
